ResponseId,Age,Country_Normalized,EdLevel_Normalized,devtype_grouped,YearsCodePro_Normalized,ConvertedCompYearly,RemoteWork
37094,35-44 years old,USA,Bachelor degree,Software Developer,12.0,70000.0,Hybrid
37098,18-24 years old,USA,Bachelor degree,Software Developer,3.0,163000.0,In-person
37100,35-44 years old,USA,Bachelor degree,Infrastructure & DevOps,15.0,100000.0,Remote
37104,25-34 years old,India,Bachelor degree,Software Developer,12.0,32301.0,Hybrid
37112,25-34 years old,USA,Professional degree,Research & Education,10.0,61500.0,In-person
37113,35-44 years old,USA,Bachelor degree,Software Developer,11.0,200000.0,Remote
37114,35-44 years old,Mexico,Some college,Software Developer,14.0,45284.0,Remote
37115,18-24 years old,Indonesia,high-school,Software Developer,2.0,12512.0,Remote
37117,18-24 years old,France,Bachelor degree,Software Developer,1.0,30074.0,Hybrid
37118,55-64 years old,Australia,Some college,Software Developer,38.0,165165.0,Remote
37120,25-34 years old,Australia,Master degree,Software Developer,10.0,69369.0,Hybrid
37121,35-44 years old,USA,Bachelor degree,Business,13.0,115000.0,Hybrid
37124,25-34 years old,USA,Bachelor degree,Software Developer,9.0,210000.0,Hybrid
37125,25-34 years old,Russia,Bachelor degree,Data & AI,8.0,403.0,Remote
37127,35-44 years old,Netherlands,Professional degree,Software Developer,10.0,128887.0,Hybrid
37130,18-24 years old,USA,Master degree,Research & Education,3.0,24000.0,Hybrid
37134,25-34 years old,New Zealand,Bachelor degree,Software Developer,7.0,61457.0,Hybrid
37135,35-44 years old,Romania,high-school,Security & Blockchain,25.0,134258.0,Remote
37136,18-24 years old,India,Bachelor degree,Software Developer,3.0,3589.0,In-person
37137,25-34 years old,USA,Master degree,Software Developer,10.0,201000.0,Remote
37140,55-64 years old,Australia,Some college,Software Developer,38.0,110991.0,Hybrid
37142,25-34 years old,Hong Kong (S.A.R.),Associate degree,Software Developer,4.0,63997.0,In-person
37143,35-44 years old,USA,Some college,Software Developer,3.0,140000.0,Remote
37144,18-24 years old,Australia,Bachelor degree,Software Developer,1.0,125525.0,Hybrid
37146,25-34 years old,Colombia,Associate degree,Infrastructure & DevOps,7.0,20124.0,Remote
37147,35-44 years old,India,Master degree,Software Developer,12.0,65799.0,Hybrid
37148,25-34 years old,Australia,Master degree,Software Developer,1.0,92492.0,Hybrid
37149,25-34 years old,New Zealand,Bachelor degree,Software Developer,6.0,58998.0,In-person
37155,25-34 years old,Hong Kong (S.A.R.),Bachelor degree,Software Developer,5.0,43774.0,In-person
37157,25-34 years old,Australia,Bachelor degree,Software Developer,4.0,95796.0,Hybrid
37162,18-24 years old,Canada,Some college,Infrastructure & DevOps,7.0,14539.0,In-person
37164,25-34 years old,Finland,Bachelor degree,Software Developer,11.0,88073.0,Hybrid
37165,35-44 years old,India,Some college,Software Developer,5.0,14356.0,Remote
37166,25-34 years old,USA,Bachelor degree,Software Developer,6.0,153000.0,Hybrid
37168,35-44 years old,USA,Bachelor degree,Software Developer,20.0,220000.0,Remote
37170,25-34 years old,Nepal,Bachelor degree,Software Developer,5.0,8963.0,Hybrid
37172,55-64 years old,Australia,Bachelor degree,Data & AI,35.0,82582.0,Remote
37175,45-54 years old,Slovenia,Bachelor degree,Software Developer,20.0,59073.0,In-person
37177,18-24 years old,Australia,Some college,Software Developer,1.0,46246.0,Hybrid
37179,25-34 years old,India,Master degree,Infrastructure & DevOps,3.0,14356.0,Hybrid
37182,25-34 years old,USA,Professional degree,Software Developer,6.0,212000.0,Hybrid
37183,35-44 years old,USA,Bachelor degree,Software Developer,13.0,175000.0,Remote
37184,18-24 years old,Brazil,Some college,Software Developer,3.0,2685.0,Hybrid
37185,18-24 years old,Indonesia,Bachelor degree,Software Developer,2.0,3067.0,In-person
37186,25-34 years old,Pakistan,Bachelor degree,Software Developer,10.0,30000.0,Remote
37187,25-34 years old,Sweden,Professional degree,Software Developer,0.0,66769.0,Hybrid
37189,25-34 years old,Hong Kong (S.A.R.),Professional degree,Research & Education,1.0,41470.0,Hybrid
37191,25-34 years old,Nepal,Bachelor degree,Software Developer,3.0,3735.0,Remote
37197,45-54 years old,South Korea,Bachelor degree,Software Developer,29.0,174078.0,Hybrid
37198,55-64 years old,New Zealand,Master degree,Software Developer,40.0,67602.0,Remote
37202,18-24 years old,India,Bachelor degree,Software Developer,2.0,14356.0,In-person
37204,18-24 years old,Taiwan,Bachelor degree,Software Developer,1.0,24707.0,In-person
37207,25-34 years old,India,Bachelor degree,Software Developer,6.0,14356.0,Hybrid
37208,25-34 years old,USA,Bachelor degree,Other,3.0,208000.0,Remote
37209,25-34 years old,Canada,Bachelor degree,Software Developer,9.0,113401.0,Hybrid
37212,25-34 years old,Ukraine,Master degree,Software Developer,7.0,66000.0,Remote
37217,18-24 years old,India,Bachelor degree,Software Developer,2.0,7776.0,Remote
37221,55-64 years old,Hungary,Bachelor degree,Software Developer,30.0,161109.0,Remote
37222,18-24 years old,USA,Bachelor degree,Software Developer,1.0,138000.0,In-person
37226,35-44 years old,Uk,Bachelor degree,Other,5.0,63694.0,Hybrid
37228,18-24 years old,New Zealand,Bachelor degree,Software Developer,5.0,48090.0,Remote
37230,25-34 years old,Australia,Bachelor degree,Software Developer,5.0,95796.0,Remote
37231,25-34 years old,India,Bachelor degree,Software Developer,4.0,21534.0,Remote
37235,25-34 years old,USA,Bachelor degree,Management,6.0,187000.0,Hybrid
37238,18-24 years old,Russia,Bachelor degree,Software Developer,2.0,24762.0,Remote
37240,25-34 years old,Turkey,Bachelor degree,Infrastructure & DevOps,4.0,18548.0,In-person
37241,18-24 years old,USA,Some college,Software Developer,5.0,140000.0,Remote
37242,18-24 years old,Germany,high-school,Software Developer,2.0,44037.0,Hybrid
37245,25-34 years old,Lithuania,other,Software Developer,4.0,34800.0,Remote
37246,55-64 years old,Australia,Bachelor degree,Infrastructure & DevOps,35.0,138739.0,Remote
37250,35-44 years old,Ukraine,Master degree,Software Developer,20.0,60000.0,Remote
37252,18-24 years old,New Zealand,Bachelor degree,Software Developer,1.0,43020.0,In-person
37255,18-24 years old,Germany,other,Software Developer,1.0,49380.0,In-person
37258,35-44 years old,Germany,Some college,Software Developer,10.0,62296.0,Hybrid
37263,25-34 years old,Bangladesh,Bachelor degree,Software Developer,8.0,59.0,Hybrid
37264,25-34 years old,Austria,high-school,Software Developer,11.0,85925.0,Hybrid
37268,25-34 years old,Ukraine,Some college,Software Developer,8.0,41244.0,Remote
37269,18-24 years old,Slovenia,Bachelor degree,Software Developer,8.0,2578.0,Hybrid
37271,35-44 years old,Ukraine,Professional degree,Software Developer,4.0,987.0,Remote
37272,55-64 years old,Italy,Bachelor degree,Software Developer,28.0,64444.0,Hybrid
37276,45-54 years old,Spain,high-school,Infrastructure & DevOps,23.0,69814.0,Remote
37277,35-44 years old,Germany,Some college,Management,20.0,64444.0,Remote
37278,25-34 years old,USA,Bachelor degree,Software Developer,6.0,110000.0,Remote
37279,25-34 years old,Spain,Associate degree,Research & Education,3.0,33296.0,In-person
37280,45-54 years old,Norway,Bachelor degree,Software Developer,27.0,102950.0,In-person
37281,25-34 years old,Germany,Master degree,Research & Education,5.0,64444.0,Hybrid
37282,25-34 years old,India,other,Software Developer,2.0,3589.0,In-person
37283,25-34 years old,South Korea,Some college,Software Developer,3.0,28288.0,In-person
37284,25-34 years old,Thailand,Master degree,Software Developer,7.0,46320.0,Remote
37285,25-34 years old,Austria,Master degree,Research & Education,7.0,53703.0,Hybrid
37289,25-34 years old,Germany,Bachelor degree,Software Developer,4.0,74540.0,Hybrid
37293,25-34 years old,Viet Nam,Master degree,Research & Education,11.0,31129.0,In-person
37299,18-24 years old,Germany,Bachelor degree,Software Developer,4.0,73036.0,In-person
37300,25-34 years old,Pakistan,Bachelor degree,Software Developer,5.0,1436.0,Hybrid
37303,35-44 years old,Denmark,other,Software Developer,16.0,81623.0,Hybrid
37307,25-34 years old,United Arab Emirates,Bachelor degree,Other,3.0,13069.0,In-person
37315,55-64 years old,Uk,Master degree,Management,6.0,191082.0,Hybrid
37316,35-44 years old,Pakistan,Master degree,Management,10.0,5685.0,In-person
37318,18-24 years old,Spain,Professional degree,Software Developer,0.0,22555.0,In-person
37322,25-34 years old,Indonesia,Bachelor degree,Software Developer,8.0,8280.0,Hybrid
37324,35-44 years old,Germany,Master degree,Software Developer,12.0,102036.0,Remote
37328,18-24 years old,India,Bachelor degree,Software Developer,3.0,7465.0,In-person
37330,35-44 years old,France,Master degree,Software Developer,9.0,57999.0,Remote
37331,25-34 years old,Austria,Bachelor degree,Software Developer,3.0,91295.0,Hybrid
37332,35-44 years old,Germany,Professional degree,Research & Education,15.0,80555.0,Hybrid
37335,18-24 years old,Spain,other,Software Developer,2.0,26852.0,Hybrid
37336,45-54 years old,Spain,Some college,Infrastructure & DevOps,15.0,26315.0,Hybrid
37337,25-34 years old,China,Bachelor degree,Software Developer,4.0,11038.0,Hybrid
37338,25-34 years old,France,Professional degree,Research & Education,8.0,47259.0,In-person
37339,18-24 years old,India,Bachelor degree,Software Developer,1.0,29909.0,Remote
37342,25-34 years old,Netherlands,Bachelor degree,Software Developer,7.0,75184.0,Hybrid
37345,35-44 years old,Finland,Bachelor degree,Software Developer,1.0,32866.0,In-person
37347,35-44 years old,Germany,Master degree,Software Developer,10.0,81629.0,Remote
37349,25-34 years old,Australia,Bachelor degree,Security & Blockchain,1.0,72673.0,In-person
37350,25-34 years old,Slovenia,high-school,Software Developer,8.0,53703.0,Remote
37352,25-34 years old,Hong Kong (S.A.R.),Master degree,Management,7.0,96000.0,Hybrid
37355,18-24 years old,India,Bachelor degree,Software Developer,1.0,7776.0,In-person
37357,45-54 years old,Germany,Master degree,Research & Education,15.0,85925.0,Hybrid
37358,35-44 years old,Uk,Master degree,Software Developer,15.0,109554.0,Hybrid
37362,25-34 years old,Spain,Master degree,Software Developer,8.0,64444.0,Remote
37371,25-34 years old,Ukraine,Master degree,Software Developer,3.0,14810.0,Remote
37372,25-34 years old,Germany,Master degree,Software Developer,2.0,64444.0,Hybrid
37373,45-54 years old,Canada,Master degree,Software Developer,30.0,72693.0,Remote
37374,18-24 years old,Georgia,Bachelor degree,Security & Blockchain,5.0,120000.0,Remote
37376,25-34 years old,Belgium,Bachelor degree,Software Developer,7.0,64444.0,Hybrid
37379,25-34 years old,Ukraine,Master degree,Software Developer,4.0,1500.0,Remote
37382,25-34 years old,India,Bachelor degree,Software Developer,9.0,47854.0,Hybrid
37384,35-44 years old,Germany,high-school,Software Developer,22.0,91295.0,Hybrid
37385,25-34 years old,Spain,Some college,Software Developer,4.0,33296.0,In-person
37386,25-34 years old,Poland,Bachelor degree,Software Developer,8.0,2970.0,Hybrid
37388,25-34 years old,Italy,Some college,Software Developer,3.0,32222.0,Hybrid
37389,25-34 years old,Germany,Bachelor degree,Software Developer,7.0,74110.0,Hybrid
37391,18-24 years old,India,Bachelor degree,Software Developer,0.0,13306.0,Hybrid
37392,25-34 years old,Georgia,Bachelor degree,Software Developer,11.0,85648.0,Remote
37393,35-44 years old,Italy,Bachelor degree,Other,11.0,59073.0,Hybrid
37397,25-34 years old,Lithuania,Bachelor degree,Software Developer,4.0,3544.0,Hybrid
37400,25-34 years old,Germany,Master degree,Infrastructure & DevOps,8.0,67476.0,Hybrid
37401,45-54 years old,Hungary,Bachelor degree,Other,24.0,32610.0,In-person
37403,25-34 years old,Bulgaria,Some college,Software Developer,11.0,137307.0,Remote
37404,35-44 years old,Poland,Master degree,Software Developer,14.0,54442.0,Hybrid
37405,25-34 years old,Poland,Master degree,Software Developer,6.0,25984.0,Remote
37406,35-44 years old,Bulgaria,Bachelor degree,Software Developer,14.0,81034.0,Remote
37407,35-44 years old,Ireland,Master degree,Data & AI,5.0,77332.0,Hybrid
37408,45-54 years old,Uk,Bachelor degree,Management,25.0,95541.0,Hybrid
37409,45-54 years old,Germany,Master degree,Software Developer,29.0,89147.0,In-person
37410,25-34 years old,India,Bachelor degree,Software Developer,8.0,35890.0,Hybrid
37411,35-44 years old,Greece,Professional degree,Research & Education,14.0,85925.0,In-person
37413,25-34 years old,Germany,Bachelor degree,Data & AI,3.0,61222.0,Remote
37414,35-44 years old,Germany,high-school,Data & AI,20.0,53703.0,Hybrid
37416,35-44 years old,Sweden,Some college,Management,18.0,85846.0,Hybrid
37417,25-34 years old,India,Bachelor degree,Software Developer,2.0,4187.0,Hybrid
37419,18-24 years old,India,Bachelor degree,Software Developer,2.0,4187.0,In-person
37420,35-44 years old,Belgium,Master degree,Software Developer,17.0,48333.0,Hybrid
37421,18-24 years old,Russia,Professional degree,Software Developer,1.0,10196.0,In-person
37422,35-44 years old,India,Bachelor degree,Software Developer,2.0,4785.0,In-person
37425,35-44 years old,Germany,Bachelor degree,Software Developer,17.0,50696.0,Hybrid
37426,25-34 years old,Spain,Some college,Data & AI,5.0,51555.0,Hybrid
37427,35-44 years old,India,Bachelor degree,Software Developer,10.0,7178.0,Hybrid
37428,35-44 years old,Portugal,Master degree,Other,18.0,53703.0,Hybrid
37431,18-24 years old,Germany,Bachelor degree,Software Developer,1.0,48333.0,Hybrid
37432,25-34 years old,Uk,Bachelor degree,Software Developer,3.0,64968.0,Remote
37433,18-24 years old,Ukraine,Bachelor degree,Software Developer,2.0,11848.0,Remote
37436,35-44 years old,China,Associate degree,Management,24.0,206962.0,Hybrid
37437,25-34 years old,Turkey,Some college,Software Developer,3.0,22258.0,In-person
37442,45-54 years old,Austria,high-school,Software Developer,27.0,75184.0,Hybrid
37443,35-44 years old,Italy,Bachelor degree,Software Developer,20.0,42962.0,In-person
37446,18-24 years old,Spain,Associate degree,Software Developer,4.0,17185.0,In-person
37447,35-44 years old,Germany,Bachelor degree,Software Developer,6.0,85925.0,Hybrid
37449,25-34 years old,Spain,Master degree,Software Developer,6.0,42962.0,Hybrid
37453,55-64 years old,Uk,Some college,Software Developer,45.0,80063.0,Remote
37456,25-34 years old,Finland,Professional degree,Software Developer,3.0,49675.0,Remote
37459,18-24 years old,India,Bachelor degree,Data & AI,0.0,14356.0,Hybrid
37464,35-44 years old,Germany,high-school,Software Developer,10.0,91295.0,Remote
37465,25-34 years old,Mauritius,Bachelor degree,Software Developer,2.0,9673.0,In-person
37468,25-34 years old,France,Master degree,Software Developer,2.0,37592.0,Hybrid
37473,25-34 years old,Germany,Bachelor degree,Software Developer,8.0,97740.0,Hybrid
37474,35-44 years old,Netherlands,Bachelor degree,Software Developer,21.0,68710.0,Hybrid
37475,25-34 years old,Norway,Master degree,Software Developer,1.0,56155.0,Hybrid
37476,18-24 years old,Denmark,Master degree,Data & AI,1.0,106562.0,Remote
37480,25-34 years old,Slovenia,Bachelor degree,Infrastructure & DevOps,6.0,80555.0,Hybrid
37481,35-44 years old,Belgium,Bachelor degree,Software Developer,20.0,85925.0,Hybrid
37482,35-44 years old,Armenia,Some college,Software Developer,10.0,72243.0,Remote
37483,18-24 years old,Switzerland,high-school,Software Developer,5.0,16713.0,In-person
37485,25-34 years old,Germany,high-school,Software Developer,1.0,28355.0,In-person
37487,25-34 years old,Netherlands,Bachelor degree,Software Developer,2.0,42962.0,Hybrid
37491,55-64 years old,France,Professional degree,Software Developer,30.0,80555.0,Hybrid
37492,25-34 years old,United Arab Emirates,Professional degree,Software Developer,7.0,39206.0,In-person
37493,25-34 years old,Poland,Bachelor degree,Software Developer,3.0,23757.0,Remote
37497,25-34 years old,Germany,high-school,Other,8.0,61866.0,Hybrid
37498,25-34 years old,Poland,high-school,Software Developer,8.0,49493.0,Remote
37499,25-34 years old,France,Master degree,Software Developer,9.0,51555.0,In-person
37505,25-34 years old,Serbia,Bachelor degree,Management,10.0,102036.0,Hybrid
37507,35-44 years old,Italy,Some college,Software Developer,10.0,53703.0,Remote
37508,18-24 years old,Germany,Bachelor degree,Software Developer,2.0,85925.0,Hybrid
37511,18-24 years old,Iran,high-school,Software Developer,1.0,41342.0,Remote
37512,25-34 years old,Belgium,Master degree,Research & Education,5.0,37700.0,Remote
37515,25-34 years old,Germany,Master degree,Research & Education,3.0,53703.0,Hybrid
37516,18-24 years old,Czech Republic,Bachelor degree,Software Developer,1.0,33879.0,In-person
37517,25-34 years old,France,Master degree,Software Developer,5.0,42962.0,Hybrid
37518,45-54 years old,Sweden,Associate degree,Data & AI,38.0,95384.0,Remote
37520,18-24 years old,France,Master degree,Software Developer,1.0,8270.0,In-person
37521,25-34 years old,Czech Republic,high-school,Software Developer,9.0,65152.0,Remote
37526,25-34 years old,Germany,Bachelor degree,Infrastructure & DevOps,2.0,49407.0,Hybrid
37530,25-34 years old,France,Master degree,Software Developer,2.0,59073.0,Hybrid
